,provincia,comunidad autonoma,titulo,precio,habitaciones,metros,total inmuebles/comunidad
250,La Coruña,Galicia,"Ático en Ruela da Estacada, 7, Ciudad Vieja - Centro, A Coruña",1650,2,150,1751
251,La Coruña,Galicia,"Piso en FUXEIRA, Perillo, Oleiros",750,3,116,1751
252,La Coruña,Galicia,"Piso en calle Alcalde Lens, 36, Agra del Orzán - Ventorrillo, A Coruña",725,3,127,1751
253,La Coruña,Galicia,"Piso en calle Alcalde Lens, 36, Agra del Orzán - Ventorrillo, A Coruña",650,3,108,1751
254,La Coruña,Galicia,"Piso en Rosalía de Castro, 83, Ensanche - Sar, Santiago de Compostela",1300,4,105,1751
255,La Coruña,Galicia,"Piso en calle Varela Silvari, Ciudad Vieja - Centro, A Coruña",800,2,85,1751
256,La Coruña,Galicia,"Chalet adosado en CAMPO DA ANGUSTIA, 7, Campus norte - S.Caetano, Santiago de Compostela",1500,3,143,1751
257,La Coruña,Galicia,"Dúplex en ALCALDE DOMINGO MERINOS, Someso - Matogrande, A Coruña",675,2,84,1751
258,La Coruña,Galicia,"Piso en calle Vicente Alexandre, Los Castros - Castrillón, A Coruña",600,3,84,1751
259,La Coruña,Galicia,"Chalet adosado en calle Xeneral Mourelle, Ponteceso",580,4,132,1751
260,La Coruña,Galicia,"Dúplex en calle Alcalde Abella, 21, Monte Alto - Zalaeta - Atocha, A Coruña",830,3,124,1751
261,La Coruña,Galicia,"Dúplex en calle SEBASTIAN MARTINEZ RISCO, Someso - Matogrande, A Coruña",850,3,105,1751
262,La Coruña,Galicia,"Piso en avenida Bergantiños, Laracha",350,3,113,1751
263,La Coruña,Galicia,"Piso en calle Real, 123, Ares",375,2,90,1751
264,La Coruña,Galicia,"Piso en travesía Praia, 34, Miño",800,2,70,1751
265,La Coruña,Galicia,"Piso en avenida del Ejército, Los Castros - Castrillón, A Coruña",570,3,110,1751
266,La Coruña,Galicia,Ático en Cabanas,400,3,100,1751
267,La Coruña,Galicia,"Piso en Os Mallos, A Coruña",1250,4,175,1751
268,La Coruña,Galicia,"Piso en Centro, Ferrol",500,3,97,1751
269,La Coruña,Galicia,Piso en Fene,530,4,148,1751
270,La Coruña,Galicia,"Piso en San Juan, Ferrol",360,3,112,1751
271,La Coruña,Galicia,"Casa o chalet independiente en Lugar A Ponte, Oseiro, Arteixo",1280,5,432,1751
272,La Coruña,Galicia,Casa o chalet independiente en Cabanas,1300,6,320,1751
273,La Coruña,Galicia,"Casa o chalet independiente en avenida Alvedro, Culleredo, 53, Almeiras, Culleredo",550,3,100,1751
274,La Coruña,Galicia,Piso en Cabanas,1500,2,50,1751
275,La Coruña,Galicia,Piso en Ares,400,1,60,1751
276,La Coruña,Galicia,"Piso en calle Perú, Carballo",425,4,152,1751
277,La Coruña,Galicia,"Dúplex en Campus sur - Santa Marta, Santiago de Compostela",1350,3,160,1751
278,La Coruña,Galicia,"Piso en ronda de Monte Alto, Monte Alto - Zalaeta - Atocha, A Coruña",1000,3,90,1751
279,La Coruña,Galicia,"Piso en Juan Flórez-San Pablo, A Coruña",700,3,86,1751
280,La Coruña,Galicia,"Piso en García Prieto, 46, Conxo, Santiago de Compostela",700,3,78,1751
281,La Coruña,Galicia,"Casa o chalet independiente en avenida de los Angeles, 5, Ciudad Vieja - Centro, A Coruña",2200,5,300,1751
282,La Coruña,Galicia,"Piso en calle Galera, Ciudad Vieja - Centro, A Coruña",535,1,50,1751
283,La Coruña,Galicia,"Piso en calle Barcelona, 53, Agra del Orzán - Ventorrillo, A Coruña",400,2,70,1751
284,La Coruña,Galicia,"Piso en vereda de Polvorín, 34, Monte Alto - Zalaeta - Atocha, A Coruña",900,3,91,1751
285,La Coruña,Galicia,"Piso en calle Honduras, Riazor - Los Rosales, A Coruña",500,3,84,1751
286,La Coruña,Galicia,"Piso en ronda de Outeiro, Agra del Orzán - Ventorrillo, A Coruña",450,1,49,1751
287,La Coruña,Galicia,"Piso en callejón Laguna, 3, Sada",370,3,71,1751
288,La Coruña,Galicia,"Piso en travesía Almirante Eulate, Riazor - Los Rosales, A Coruña",750,3,93,1751
289,La Coruña,Galicia,"Piso en calle Alberto Garaizabal Macazaga, Someso - Matogrande, A Coruña",725,2,82,1751
290,La Coruña,Galicia,"Piso en calle Alcalde Suárez Ferrín, Riazor - Los Rosales, A Coruña",700,2,81,1751
291,La Coruña,Galicia,"Piso en Nueva Travesía de Buenavista, Los Castros - Castrillón, A Coruña",700,4,107,1751
292,La Coruña,Galicia,"Piso en calle Claveles, Someso - Matogrande, A Coruña",530,3,97,1751
293,La Coruña,Galicia,"Piso en calle Mauricio Farto Parra, Monte Alto - Zalaeta - Atocha, A Coruña",600,3,82,1751
294,La Coruña,Galicia,"Piso en ronda de Monte Alto, Monte Alto - Zalaeta - Atocha, A Coruña",460,2,65,1751
295,La Coruña,Galicia,"Piso en calle Juan Sebastián Elcano, Monte Alto - Zalaeta - Atocha, A Coruña",700,3,80,1751
296,La Coruña,Galicia,"Piso en calle da Muralla, 4, Carreira - Castiñeiras - Aguiño, Ribeira",1800,2,68,1751
297,La Coruña,Galicia,"Piso en plaza cormelana, 1, Ensanche, A Coruña",1150,2,82,1751
298,La Coruña,Galicia,"Piso en avenida de Oza, 144, Los Castros - Castrillón, A Coruña",750,2,75,1751
299,La Coruña,Galicia,"Chalet adosado en plaza Pedregal, 4, Ares",1350,4,187,1751
300,La Coruña,Galicia,"Piso en calle Pablo Iglesias, 8, Vilaboa Sur, Culleredo",450,1,45,1751
301,La Coruña,Galicia,"Piso en calle Estanque, 18, Cambre",550,3,109,1751
302,La Coruña,Galicia,"Piso en calle Merced, 75, Los Castros - Castrillón, A Coruña",800,4,127,1751
303,La Coruña,Galicia,"Piso en calle 8 de Marzo, 32, As Pontes de Garcia Rodriguez",370,2,70,1751
304,La Coruña,Galicia,"Dúplex en calle Luis Amado, 1, Alto del Castaño, Narón",600,4,160,1751
305,La Coruña,Galicia,"Piso en calle María, Centro, Ferrol",470,2,80,1751
306,La Coruña,Galicia,"Piso en calle do Restollal, 47, Castiñeiriño - Cruceiro do Sar, Santiago de Compostela",932,3,106,1751
307,La Coruña,Galicia,"Piso en plaza de León, 4, Castiñeiriño - Cruceiro do Sar, Santiago de Compostela",750,3,78,1751
308,La Coruña,Galicia,"Piso en avenida Malecón, 35, Ribeira",2000,3,88,1751
309,La Coruña,Galicia,"Piso en Javier lopez lopez, Los Castros - Castrillón, A Coruña",545,2,96,1751
310,La Coruña,Galicia,"Piso en calle Xeneral Pardiñas, 15, Ensanche - Sar, Santiago de Compostela",475,1,35,1751
311,La Coruña,Galicia,"Piso en avenida Santa Marina, 20, A Malata - Catabois - Ciudad Jardín, Ferrol",450,2,70,1751
312,La Coruña,Galicia,"Piso en calle Celso Emilio Ferreiro, 5, Campus norte - S.Caetano, Santiago de Compostela",645,3,90,1751
313,La Coruña,Galicia,"Ático en calle otero pedraio, 7, Cambre",580,2,80,1751
314,La Coruña,Galicia,"Dúplex en Av. Balneario, s/n, Arteixo",750,4,133,1751
315,La Coruña,Galicia,"Piso en plaza de España, Ciudad Vieja - Centro, A Coruña",750,1,44,1751
316,La Coruña,Galicia,"Piso en calle do Campo, 13, Oroso",420,3,88,1751
317,La Coruña,Galicia,"Piso en Educación, 6, Riazor - Los Rosales, A Coruña",990,4,108,1751
318,La Coruña,Galicia,"Piso en avenida Finisterre, Paseo de los Puentes-Santa Margarita, A Coruña",1250,3,105,1751
319,La Coruña,Galicia,"Dúplex en Sar, Castiñeiriño - Cruceiro do Sar, Santiago de Compostela",650,3,95,1751
320,La Coruña,Galicia,"Piso en calle Independencia, Monte Alto - Zalaeta - Atocha, A Coruña",600,1,53,1751
321,La Coruña,Galicia,"Piso en calle San Andrés, Ciudad Vieja - Centro, A Coruña",900,3,157,1751
322,La Coruña,Galicia,"Piso en calle Real, Ciudad Vieja - Centro, A Coruña",750,2,79,1751
323,La Coruña,Galicia,"Piso en calle dos Niños, 3, Perillo, Oleiros",2000,2,86,1751
324,La Coruña,Galicia,"Dúplex en avenida de Montserrat, Eirís, A Coruña",625,1,93,1751
325,La Coruña,Galicia,"Piso en plaza Xeneral Azcárraga, Ciudad Vieja - Centro, A Coruña",1100,2,119,1751
326,La Coruña,Galicia,"Piso en calle María Luisa Durán Marquina, Riazor - Los Rosales, A Coruña",800,2,87,1751
327,La Coruña,Galicia,"Piso en plaza Xeneral Azcárraga, Ciudad Vieja - Centro, A Coruña",1100,2,119,1751
328,La Coruña,Galicia,"Piso en travesía de Arteixo, Arteixo",500,3,106,1751
329,La Coruña,Galicia,"Dúplex en avenida Alcalde Alfonso Molina, Ensanche, A Coruña",1800,5,200,1751
330,La Coruña,Galicia,"Piso en calle San Sadurniño, 8, Cedeira",350,2,70,1751
331,La Coruña,Galicia,"Piso en calle Republica del Salvador, 29, Ensanche - Sar, Santiago de Compostela",720,3,88,1751
332,La Coruña,Galicia,"Piso en calle Médico Rodríguez, 15, Juan Flórez-San Pablo, A Coruña",1050,2,100,1751
333,La Coruña,Galicia,"Piso en Fernández Latorre, Cuatro Caminos - Plaza de la Cubela, A Coruña",1000,4,122,1751
334,La Coruña,Galicia,"Chalet adosado en A Torre, Laracha",500,3,124,1751
335,La Coruña,Galicia,"Casa o chalet independiente en calle Juno, Perillo, Oleiros",2500,4,260,1751
336,La Coruña,Galicia,"Piso en Sánchez Bregua, Ensanche, A Coruña",1800,3,170,1751
337,La Coruña,Galicia,"Piso en calle Sinfónica de Galicia, Juan Flórez-San Pablo, A Coruña",1450,3,120,1751
338,La Coruña,Galicia,"Piso en Castelao, 83, Cedeira",300,2,54,1751
339,La Coruña,Galicia,"Piso en calle Gil Vicente, Agra del Orzán - Ventorrillo, A Coruña",780,3,102,1751
340,La Coruña,Galicia,"Piso en Concepción Arenal, Cuatro Caminos - Plaza de la Cubela, A Coruña",900,2,110,1751
341,La Coruña,Galicia,"Estudio en calle da Cortaduría, 3, Ciudad Vieja - Centro, A Coruña",800,,Bajo exterior sin ascen,1751
342,La Coruña,Galicia,"Chalet pareado en calle paraiso, Liáns, Oleiros",1480,4,280,1751
343,La Coruña,Galicia,"Piso en avenida Castelao, 48, Cedeira",400,3,89,1751
344,La Coruña,Galicia,"Piso en avenida Área, 4, Cedeira",450,4,161,1751
345,La Coruña,Galicia,"Piso en calle de Fernando III o Santo, 9, Ensanche - Sar, Santiago de Compostela",1099,4,111,1751
346,La Coruña,Galicia,"Casa o chalet independiente en Miñortos, 36, Porto do Son",2000,4,181,1751
347,La Coruña,Galicia,"Piso en avenida República Arxentina, Sada",400,2,66,1751
348,La Coruña,Galicia,"Piso en calle Azahar, Someso - Matogrande, A Coruña",675,3,95,1751
349,La Coruña,Galicia,"Piso en calle ejército español, Caranza, Ferrol",480,4,140,1751
350,La Coruña,Galicia,"Piso en José maria hernansaez, Los Castros - Castrillón, A Coruña",650,3,100,1751
351,La Coruña,Galicia,"Piso en Monte Alto - Zalaeta - Atocha, A Coruña",705,2,100,1751
352,La Coruña,Galicia,"Piso en calle Salgado Somoza, Monte Alto - Zalaeta - Atocha, A Coruña",900,3,111,1751
353,La Coruña,Galicia,"Piso en calle OURENSE, s/n, Oroso",420,3,90,1751
354,La Coruña,Galicia,"Piso en calle de Sánchez Freire, Conxo, Santiago de Compostela",790,2,71,1751
355,La Coruña,Galicia,"Chalet pareado en calle Destellos, s/n, Perillo, Oleiros",2500,2,240,1751
356,La Coruña,Galicia,"Ático en calle Loios, 20, Miño",1200,1,60,1751
357,La Coruña,Galicia,"Piso en parque, 6, Monte Alto - Zalaeta - Atocha, A Coruña",680,2,65,1751
358,La Coruña,Galicia,"Piso en avenida DE LUGO, Concheiros - Fontiñas, Santiago de Compostela",800,4,105,1751
359,La Coruña,Galicia,"Piso en avenida alcalde alfonso molina, Cuatro Caminos - Plaza de la Cubela, A Coruña",800,4,138,1751
360,La Coruña,Galicia,"Piso en calle de Carlos Maside, 10, Campus norte - S.Caetano, Santiago de Compostela",465,2,81,1751
361,La Coruña,Galicia,"Piso en San Jorge, 4, Monte Alto - Zalaeta - Atocha, A Coruña",500,2,80,1751
362,La Coruña,Galicia,"Piso en calle Fernando Macías, 8, Juan Flórez-San Pablo, A Coruña",1100,4,136,1751
363,La Coruña,Galicia,"Piso en avenida Cristina, Carballo",450,3,112,1751
364,La Coruña,Galicia,"Piso en San José, Monte Alto - Zalaeta - Atocha, A Coruña",525,1,60,1751
365,La Coruña,Galicia,"Piso en calle Lirios, Someso - Matogrande, A Coruña",500,3,79,1751
366,La Coruña,Galicia,"Piso en ronda Nelle, 145, Agra del Orzán - Ventorrillo, A Coruña",650,3,113,1751
367,La Coruña,Galicia,"Piso en MERCED, 84, Los Castros - Castrillón, A Coruña",680,3,103,1751
368,La Coruña,Galicia,"Piso en San Andrés, Ensanche, A Coruña",1200,4,145,1751
369,La Coruña,Galicia,"Piso en calle Luciano Yordi de Carricarte, 6, Someso - Matogrande, A Coruña",630,2,82,1751
370,La Coruña,Galicia,"Piso en San Andrés, Ensanche, A Coruña",1250,3,103,1751
371,La Coruña,Galicia,"Ático en avenida Mugardos, 55, Ares",450,1,50,1751
372,La Coruña,Galicia,"Piso en camino do Pouporon, Mesoiro, A Coruña",550,2,75,1751
373,La Coruña,Galicia,"Piso en calle do Xeneral Pardiñas, Ensanche - Sar, Santiago de Compostela",1150,4,120,1751
374,La Coruña,Galicia,"Piso en calle Enrique Dequidt Hevia, 15, Juan Flórez-San Pablo, A Coruña",1250,3,140,1751
375,La Coruña,Galicia,"Dúplex en Av Barcelona, Campus sur - Santa Marta, Santiago de Compostela",1350,3,160,1751
376,La Coruña,Galicia,"Casa o chalet independiente en DP-0301, 3, Aranga",650,3,90,1751
377,La Coruña,Galicia,"Piso en Coruña, Centro, Ferrol",550,3,116,1751
378,La Coruña,Galicia,"Piso en calle de Santo Domingo de la Calzada, 4, Ensanche - Sar, Santiago de Compostela",900,3,93,1751
379,La Coruña,Galicia,"Piso en calle Alameda, Ensanche, A Coruña",800,3,66,1751
380,La Coruña,Galicia,"Piso en calle Enrique Dequidt Hevia, Juan Flórez-San Pablo, A Coruña",600,1,59,1751
381,La Coruña,Galicia,"Piso en avenida Gran Canaria, Riazor - Los Rosales, A Coruña",650,3,95,1751
382,La Coruña,Galicia,"Piso en calle José González Chas, Cuatro Caminos - Plaza de la Cubela, A Coruña",440,2,71,1751
383,La Coruña,Galicia,"Piso en calle Juan Flórez, Falperra-Santa Lucía, A Coruña",650,2,70,1751
384,La Coruña,Galicia,"Piso en plaza de María Pita, Ciudad Vieja - Centro, A Coruña",750,1,70,1751
385,La Coruña,Galicia,"Piso en calle Betanzos, Ensanche, A Coruña",1350,3,90,1751
386,La Coruña,Galicia,"Piso en calle Riego de Agua, Ciudad Vieja - Centro, A Coruña",850,2,90,1751
387,La Coruña,Galicia,"Piso en avenida Finisterre, Agra del Orzán - Ventorrillo, A Coruña",800,3,95,1751
388,La Coruña,Galicia,"Piso en avenida do Mar, Caranza, Ferrol",450,3,90,1751
389,La Coruña,Galicia,"Piso en calle Federico Tapia, Ensanche, A Coruña",1000,3,120,1751
390,La Coruña,Galicia,"Piso en calle Galera, Ciudad Vieja - Centro, A Coruña",800,1,50,1751
391,La Coruña,Galicia,"Piso en calle Jacobo Arbenz, Liáns, Oleiros",800,3,94,1751
392,La Coruña,Galicia,"Piso en calle Cantón Pequeno, Ensanche, A Coruña",1700,5,219,1751
393,La Coruña,Galicia,"Piso en Orillamar, Monte Alto - Zalaeta - Atocha, A Coruña",550,2,68,1751
394,La Coruña,Galicia,"Piso en Filipinas, Os Mallos, A Coruña",800,4,103,1751
395,La Coruña,Galicia,"Piso en calle Frade, 3, Betanzos",400,2,61,1751
396,La Coruña,Galicia,"Piso en calle dos Bautizados, 3, Casco Histórico, Santiago de Compostela",825,1,85,1751
397,La Coruña,Galicia,"Piso en ronda de Outeiro, 285, Riazor - Los Rosales, A Coruña",575,2,83,1751
398,La Coruña,Galicia,"Piso en VARELA SILVARI, Ciudad Vieja - Centro, A Coruña",800,2,70,1751
399,La Coruña,Galicia,"Piso en MAHIA, 34, Bertamirans, Ames",480,3,93,1751
400,La Coruña,Galicia,"Chalet pareado en calle Fontan, 32, Sada",750,2,100,1751
401,La Coruña,Galicia,"Piso en plaza María Pita, Ciudad Vieja - Centro, A Coruña",1550,3,130,1751
402,La Coruña,Galicia,"Piso en calle dos Salgueiriños de Arriba, San Lazaro - Meixonfrio, Santiago de Compostela",390,1,40,1751
403,La Coruña,Galicia,"Piso en GREGORIO HERNANDEZ, 8, Agra del Orzán - Ventorrillo, A Coruña",875,3,120,1751
404,La Coruña,Galicia,"Piso en calle Raxel, 12, Miño",340,1,50,1751
405,La Coruña,Galicia,"Piso en Cuatro Caminos - Plaza de la Cubela, A Coruña",700,2,65,1751
406,La Coruña,Galicia,"Piso en calle da República Arxentina, s/n, Ensanche - Sar, Santiago de Compostela",850,3,82,1751
407,La Coruña,Galicia,"Piso en plaza Galatea, Monte Alto - Zalaeta - Atocha, A Coruña",520,1,60,1751
408,La Coruña,Galicia,"Estudio en Tabares, Monte Alto - Zalaeta - Atocha, A Coruña",650,,Planta 5ª exterior con ascen,1751
409,La Coruña,Galicia,"Piso en calle Lazaro Cardenas, Eirís, A Coruña",695,3,95,1751
410,La Coruña,Galicia,"Piso en avenida Rosalía Castro, Perillo, Oleiros",500,3,80,1751
411,La Coruña,Galicia,"Piso en ALMIRANTE LANGARA, Riazor - Los Rosales, A Coruña",800,3,110,1751
412,La Coruña,Galicia,"Piso en Manuel Ceruelo, Castiñeiriño - Cruceiro do Sar, Santiago de Compostela",700,3,100,1751
413,La Coruña,Galicia,"Piso en Santiago de Chile, Ensanche - Sar, Santiago de Compostela",700,3,78,1751
414,La Coruña,Galicia,"Piso en Barcelona, Agra del Orzán - Ventorrillo, A Coruña",630,2,79,1751
415,La Coruña,Galicia,"Piso en calle Médico Rodríguez, Juan Flórez-San Pablo, A Coruña",1050,2,100,1751
416,La Coruña,Galicia,"Piso en Francisco Mosquera, Arteixo",470,4,135,1751
417,La Coruña,Galicia,"Piso en calle Arce, Centro, Ferrol",450,4,95,1751
418,La Coruña,Galicia,"Piso en calle Ciudad de Lugo, Juan Flórez-San Pablo, A Coruña",790,3,95,1751
419,La Coruña,Galicia,"Piso en calle Orzán, Monte Alto - Zalaeta - Atocha, A Coruña",750,3,82,1751
420,La Coruña,Galicia,"Piso en calle Espartero, Ferrol Vello - Puerto, Ferrol",600,5,176,1751
421,La Coruña,Galicia,"Piso en Maria Pita, Ciudad Vieja - Centro, A Coruña",975,2,79,1751
422,La Coruña,Galicia,"Piso en Cantón Pequeño, Ensanche, A Coruña",1750,5,300,1751
423,La Coruña,Galicia,"Casa o chalet independiente en carretera Brea, Fene, Fene",3000,6,120,1751
424,La Coruña,Galicia,"Casa o chalet independiente en Centro de Culleredo, Culleredo",510,2,100,1751
425,La Coruña,Galicia,"Piso en Riazor - Los Rosales, A Coruña",850,3,157,1751
426,La Coruña,Galicia,"Piso en Juan Flórez-San Pablo, A Coruña",1000,3,110,1751
427,La Coruña,Galicia,"Chalet pareado en Campus sur - Santa Marta, Santiago de Compostela",1400,4,392,1751
428,La Coruña,Galicia,"Piso en calle Alcalde Puga y Parga, Cuatro Caminos - Plaza de la Cubela, A Coruña",645,2,66,1751
429,La Coruña,Galicia,"Piso en calle de Montero Ríos, Ensanche - Sar, Santiago de Compostela",1300,4,216,1751
430,La Coruña,Galicia,"Dúplex en calle Doutor Joaquín Cotarelo, Someso - Matogrande, A Coruña",650,2,88,1751
431,La Coruña,Galicia,"Piso en Palomar, Juan Flórez-San Pablo, A Coruña",800,3,100,1751
432,La Coruña,Galicia,"Piso en Bispo Diego Pelaez, Campus norte - S.Caetano, Santiago de Compostela",750,3,88,1751
433,La Coruña,Galicia,"Piso en Doctor Moragas, Cuatro Caminos - Plaza de la Cubela, A Coruña",875,4,120,1751
434,La Coruña,Galicia,"Piso en calle das Pedras, 5, Carreira - Castiñeiras - Aguiño, Ribeira",400,2,66,1751
435,La Coruña,Galicia,"Piso en calle Ciudad de Lugo, 33, Juan Flórez-San Pablo, A Coruña",790,3,100,1751
436,La Coruña,Galicia,"Piso en República de El Salvador, s/n, Ensanche - Sar, Santiago de Compostela",950,3,112,1751
437,La Coruña,Galicia,"Casa o chalet independiente en SAN RAMÓN. CARRETERA CRISTO RAÑAL, s/n, Moeche",325,3,90,1751
438,La Coruña,Galicia,"Piso en Lugar Grelas, 49, Cabana de Bergantiños",350,2,62,1751
439,La Coruña,Galicia,"Piso en plaza de León, Castiñeiriño - Cruceiro do Sar, Santiago de Compostela",750,3,78,1751
440,La Coruña,Galicia,"Piso en avenida Rosalía de Castro, O Milladoiro, Ames",800,4,166,1751
441,La Coruña,Galicia,"Piso en ronda de Outeiro, 244, Agra del Orzán - Ventorrillo, A Coruña",650,3,100,1751
442,La Coruña,Galicia,"Piso en Real, Ciudad Vieja - Centro, A Coruña",700,2,87,1751
443,La Coruña,Galicia,"Piso en calle Luis Pita, 1, Eirís, A Coruña",495,1,45,1751
444,La Coruña,Galicia,"Piso en estrecha de san andres, Ciudad Vieja - Centro, A Coruña",675,1,40,1751
445,La Coruña,Galicia,"Piso en Feáns, Campus sur - Santa Marta, Santiago de Compostela",450,1,51,1751
446,La Coruña,Galicia,"Piso en calle Linneo, Perillo, Oleiros",520,1,55,1751
447,La Coruña,Galicia,"Piso en santa cecilia, Monte Alto - Zalaeta - Atocha, A Coruña",700,2,70,1751
448,La Coruña,Galicia,"Piso en Arco, Ciudad Vieja - Centro, A Coruña",1150,2,94,1751
449,La Coruña,Galicia,"Piso en calle dos Osos, Arteixo",500,2,76,1751
450,La Coruña,Galicia,"Piso en avenida de la Constitución, Boiro",700,3,219,1751
451,La Coruña,Galicia,"Piso en Laverde Ruíz, Ensanche - Sar, Santiago de Compostela",500,2,54,1751
452,La Coruña,Galicia,"Piso en JUANA DE VEGA, 4, Ensanche, A Coruña",1300,3,142,1751
453,La Coruña,Galicia,"Piso en uxio novoneira, 3, Liáns, Oleiros",1000,2,76,1751
454,La Coruña,Galicia,"Piso en calle Santa Catalina, Ensanche, A Coruña",1100,1,70,1751
455,La Coruña,Galicia,"Piso en Ensanche, A Coruña",1500,2,109,1751
456,La Coruña,Galicia,"Piso en avenida Oza, Los Castros - Castrillón, A Coruña",520,2,80,1751
457,La Coruña,Galicia,"Piso en travesía Hogar de Calvo Sotelo, 2, Riazor - Los Rosales, A Coruña",600,2,60,1751
